Марка,Модель,Год выпуска,Двигатель,Мощность,КПП,Привод,Цвет,Пробег,Руль,Поколение,Комплектация,Цена
Лада,Приора,2012,"бензин, 1.6 л","98 л.с., налог",механика,передний,синий,53 400,левый,1 поколение,1.6 MT Норма 21713-01-035,365000
Лада,2105,1996,"бензин, 1.5 л","71 л.с., налог",механика,задний,зеленый,65 000,0,1 поколение,0,42000
Лада,2114 Самара,2010,"бензин, 1.6 л","81 л.с., налог",механика,передний,белый,81 220,левый,1 поколение,1.6 MT 21144-22-010,279000
Лада,Калина,2010,"бензин, 1.6 л","80 л.с., налог",механика,передний,серый,74 962,0,1 поколение,1.6 MT Норма 11173-30-040,280000
Лада,2114 Самара,2012,"бензин, 1.6 л","81 л.с., налог",механика,передний,белый,150 000,левый,1 поколение,0,280000
Лада,2114 Самара,2006,"бензин, 1.5 л","77 л.с., налог",механика,передний,серебристый,8 850,левый,1 поколение,1.5 MT Базовая,157000
Лада,2107,2007,"бензин, 1.6 л","74 л.с., налог",механика,задний,бордовый,100 000,0,1 поколение,1.6 MT 21074-30-015 Стандарт,50000
Лада,2114 Самара,2008,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,200 000,левый,1 поколение,0,149000
Лада,2106,2001,"бензин, 1.6 л","75 л.с., налог",механика,задний,серебристый,11 111,левый,1 поколение,1.6 MT4 2106,45000
Лада,2111,2005,"бензин, 1.6 л","82 л.с., налог",механика,передний,черный,300 000,левый,1 поколение,1.6i MT Люкс,115000
Лада,2107,2004,"бензин, 1.5 л","71 л.с., налог",механика,задний,0,59 400,0,1 поколение,1.5 MT5 2107 ,50000
Лада,2114 Самара,2007,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,150 000,левый,1 поколение,1.6 MT 21144-20-010,130000
Лада,Приора,2008,"бензин, 1.6 л","98 л.с., налог",механика,передний,зеленый,325 000,левый,1 поколение,0,189000
Лада,2112,2001,"бензин, 1.5 л","91 л.с., налог",механика,передний,голубой,150 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,70000
Лада,2110,2002,"бензин, 1.5 л","78 л.с., налог",механика,передний,зеленый,88 890,0,1 поколение,1.5i MT 21102,60000
Лада,2114 Самара,2011,"бензин, 1.6 л","81 л.с., налог",механика,передний,зеленый,137 000,левый,1 поколение,1.6 MT 21144-30-012,290000
Лада,2106,1995,"бензин, 1.6 л","75 л.с., налог",механика,задний,голубой,81 615,левый,1 поколение,1.6 MT4 2106,85000
Лада,2114 Самара,2012,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,240 000,левый,1 поколение,1.6 MT 21144-30-012,195000
Лада,2120 Надежда,2002,"бензин, 1.8 л","84 л.с., налог",механика,4WD,серебристый,200 000,левый,1 поколение,1.8 MT Стандарт,65000
Лада,2107,2003,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,125 000,0,1 поколение,1.6 MT 21074-40-015,80000
Лада,2109,1996,"бензин, 1.5 л","70 л.с., налог",механика,передний,синий,99 999,левый,"1 поколение, рестайлинг",0,50000
Лада,Гранта,2020,"бензин, 1.6 л","106 л.с., налог",механика,передний,серый,23 000,левый,"1 поколение, рестайлинг",1.6 MT Luxe + пакет Prestige,800000
Лада,4x4 2121 Нива,1996,"бензин, 1.7 л","79 л.с., налог",механика,4WD,0,144 000,левый,1 поколение,0,273000
Лада,2107,2011,"бензин, 1.6 л","72 л.с., налог",механика,задний,серебристый,54 100,0,1 поколение,1.6 MT 21074-40-015 Стандарт,108000
Лада,2112,2007,"бензин, 1.6 л","89 л.с., налог",механика,передний,черный,270 000,левый,1 поколение,1.6 MT Базовая 3-дв. 21123,145000
Лада,2112,2006,"бензин, 1.6 л","89 л.с., налог",механика,передний,серебристый,100 000,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,109000
Лада,4x4 2121 Нива,2015,"бензин, 1.7 л","83 л.с., налог",механика,4WD,белый,48 651,левый,1 поколение,0,460000
Лада,4x4 2121 Нива,1988,"бензин, 1.6 л","73 л.с., налог",механика,4WD,бежевый,124 535,левый,1 поколение,1.6 MT Base,85000
Лада,Веста Спорт,2019,"бензин, 1.8 л","145 л.с., налог",механика,передний,черный,28 000,0,1 поколение,1.8 MT Luxe + пакет Multimedia,1090000
Лада,2106,1989,"бензин, 1.3 л","64 л.с., налог",механика,задний,красный,74 000,левый,1 поколение,1.3 MT 21063,40000
Лада,2109,2000,"бензин, 1.3 л","72 л.с., налог",механика,передний,зеленый,151 576,левый,"1 поколение, рестайлинг",0,80000
Лада,2112,2002,"бензин, 1.5 л","91 л.с., налог",механика,передний,бордовый,260 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,60000
Лада,2109,1996,"бензин, 1.3 л","68 л.с., налог",механика,передний,белый,44 000,левый,"1 поколение, рестайлинг",1.3 MT ,45000
Лада,2109,1998,"бензин, 1.5 л","70 л.с., налог",механика,передний,серый,222 000,левый,"1 поколение, рестайлинг",1.5 MT Стандарт,45000
Лада,2106,2000,"бензин, 1.3 л","64 л.с., налог",механика,задний,красный,9 276,левый,1 поколение,1.3 MT 21063,45000
Лада,2114 Самара,2004,"бензин, 1.5 л","77 л.с., налог",механика,передний,серебристый,105 000,левый,1 поколение,1.5 MT Базовая,90000
Лада,2106,1998,"бензин, 1.6 л","75 л.с., налог",механика,задний,зеленый,900 000,левый,1 поколение,0,35000
Лада,1111 Ока,2004,"бензин, 0.7 л","33 л.с., налог",механика,передний,черный,8 741,левый,1 поколение,0.6 MT 11113,85000
Лада,2112,2001,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,140 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,57000
Лада,2106,1996,"бензин, 1.5 л","72 л.с., налог",механика,задний,зеленый,1 500,левый,1 поколение,1.5 MT5 21061,55000
Лада,2110,2000,"бензин, 1.5 л","78 л.с., налог",механика,передний,фиолетовый,500 000,0,1 поколение,1.5i MT 21102,70000
Лада,21099,1996,"бензин, 1.5 л","72 л.с., налог",механика,передний,зеленый,200 000,левый,1 поколение,1.5 MT 21099-02 Люкс,50000
Лада,Гранта,2015,"бензин, 1.6 л","82 л.с., налог",механика,передний,белый,204 000,левый,1 поколение,0,370000
Лада,2107,1988,"бензин, 1.5 л","71 л.с., налог",механика,задний,красный,1 000,0,1 поколение,0,95000
Лада,2107,2006,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,88 888,0,1 поколение,1.6 MT 21074-30-015 Стандарт,83000
Лада,2104,2005,"бензин, 1.5 л","71 л.с., налог",механика,задний,зеленый,88 888,левый,1 поколение,1.5 MT4 21043,80000
Лада,2115 Самара,2007,"бензин, 1.5 л","76 л.с., налог",механика,передний,черный,243 000,левый,1 поколение,1.5i MT Базовая,115000
Лада,2115 Самара,2005,"бензин, 1.5 л","76 л.с., налог",механика,передний,серебристый,269 000,левый,1 поколение,1.5i MT Базовая,70000
Лада,21099,2000,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,89 000,левый,1 поколение,1.5 MT 21099-02 Люкс,68000
Лада,Приора,2007,"бензин, 1.6 л","98 л.с., налог",механика,передний,черный,232 005,левый,1 поколение,0,170000
Лада,4x4 2121 Нива,1994,"бензин, 1.6 л","73 л.с., налог",механика,4WD,бежевый,90 000,левый,1 поколение,1.6 MT,140000
Лада,2104,2001,"бензин, 1.5 л","71 л.с., налог",механика,задний,синий,85 000,левый,1 поколение,1.5 MT4 21043,129000
Лада,4x4 2121 Нива,2013,"бензин, 1.7 л","83 л.с., налог",механика,4WD,белый,93 000,левый,1 поколение,1.7 MT,335000
Лада,2115 Самара,2007,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,250 000,левый,1 поколение,1.6 MT 21154-22-010,85000
Лада,2114 Самара,2008,"бензин, 1.6 л","81 л.с., налог",механика,передний,зеленый,157,левый,1 поколение,0,105000
Лада,2107,2004,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,35 000,0,1 поколение,1.6 MT 21074-40-013,155000
Лада,2104,1991,"бензин, 1.5 л","71 л.с., налог",механика,задний,бордовый,80 411,левый,1 поколение,0,69000
Лада,2112,2006,"бензин, 1.6 л","81 л.с., налог",механика,передний,синий,137 000,левый,1 поколение,1.6 MT Базовая 5-дв.,130000
Лада,2108,1988,"бензин, 1.3 л","64 л.с., налог",механика,передний,белый,55 555,левый,1 поколение,1.3 MT 21086,40000
Лада,2115 Самара,2003,"бензин, 1.5 л","76 л.с., налог",механика,передний,серебристый,251 300,левый,1 поколение,1.5i MT Базовая,55000
Лада,2114 Самара,2013,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,157 000,левый,1 поколение,1.6 MT 21144-42-010,250000
Лада,2107,2008,"бензин, 1.6 л","74 л.с., налог",механика,задний,зеленый,78 000,0,1 поколение,1.6 MT 21074-30-015 Стандарт,80000
Лада,Веста Кросс,2018,"бензин, 1.6 л","106 л.с., налог",механика,передний,синий,49 000,левый,1 поколение,1.6 MT Luxe,800000
Лада,2107,2011,"бензин, 1.6 л","72 л.с., налог",механика,задний,белый,80 818,0,1 поколение,1.6 MT 21074-40-015 Стандарт,119000
Лада,2114 Самара,2004,"бензин, 1.5 л","77 л.с., налог",механика,передний,синий,188 000,левый,1 поколение,1.5 MT Базовая,120000
Лада,2112,2004,"бензин, 1.5 л","78 л.с., налог",механика,передний,серебристый,408 000,левый,1 поколение,1.5 MT Базовая 5-дв. 21122,50000
Лада,4x4 2131 Нива,2002,"бензин, 1.8 л","82 л.с., налог",механика,4WD,белый,162 352,левый,1 поколение,1.8 MT Стандарт-21312,135000
Лада,Гранта,2013,"бензин, 1.6 л","98 л.с., налог",АКПП,передний,черный,143 000,левый,1 поколение,1.6 AT Люкс,434900
Лада,2114 Самара,2012,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,104 397,левый,1 поколение,0,200000
Лада,2107,2005,"бензин, 1.6 л","74 л.с., налог",механика,задний,бордовый,65 222,0,1 поколение,1.6 MT 21074-40-013,90000
Лада,2106,1998,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,49 000,левый,1 поколение,0,100000
Лада,Калина,2018,"бензин, 1.6 л","87 л.с., налог",механика,передний,белый,36 700,0,2 поколение,1.6 MT Standard,520000
Лада,Гранта,2015,"бензин, 1.6 л","106 л.с., налог",механика,передний,голубой,156 600,левый,1 поколение,1.6 MT Люкс,400000
Лада,4x4 2121 Нива,1999,"бензин, 1.7 л, ГБО","79 л.с., налог",механика,4WD,белый,149 625,левый,1 поколение,1.7 MT,150000
Лада,2107,2010,"бензин, 1.6 л","74 л.с., налог",механика,задний,серебристый,100 000,0,1 поколение,1.6 MT 21074-40-013,90000
Лада,2114 Самара,2005,"бензин, 1.5 л","77 л.с., налог",механика,передний,серебристый,205 000,левый,1 поколение,1.5 MT Базовая,50000
Лада,2114 Самара,2011,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,200 000,левый,1 поколение,0,285000
Лада,2105,2007,"бензин, 1.5 л","71 л.с., налог",механика,задний,белый,105 036,0,1 поколение,1.5 MT5 21053-20,590000
Лада,2115 Самара,2003,"бензин, 1.5 л","76 л.с., налог",механика,передний,голубой,218 542,левый,1 поколение,1.5i MT Базовая,65000
Лада,2112,2000,"бензин, 1.5 л","91 л.с., налог",механика,передний,зеленый,40 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,52000
Лада,Приора,2010,"бензин, 1.6 л","98 л.с., налог",механика,передний,серебристый,190 000,левый,1 поколение,0,160000
Лада,2114 Самара,2010,"бензин, 1.6 л","81 л.с., налог",механика,передний,серый,265 858,левый,1 поколение,1.6 MT 21144-20-010,140000
Лада,2114 Самара,2004,"бензин, 1.5 л","77 л.с., налог",механика,передний,серебристый,100 000,левый,1 поколение,1.5 MT Базовая,65000
Лада,2106,1997,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,49 843,левый,1 поколение,1.6 MT 21065,25000
Лада,2107,2008,"бензин, 1.6 л","72 л.с., налог",механика,задний,бордовый,28 119,0,1 поколение,0,250000
Лада,2109,1997,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,115 000,левый,"1 поколение, рестайлинг",0,45000
Лада,2107,2008,"бензин, 1.6 л","76 л.с., налог",механика,задний,белый,78 000,0,1 поколение,1.6 MT 21074,60000
Лада,2114 Самара,2011,"бензин, 1.6 л","81 л.с., налог",механика,передний,серый,168 000,левый,1 поколение,1.6 MT 21144-32-010,219000
Лада,2114 Самара,2004,"бензин, 1.5 л","77 л.с., налог",механика,передний,желтый,150 000,левый,1 поколение,1.5 MT Базовая,59000
Лада,2107,2004,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,138 800,0,1 поколение,1.6 MT 21074-30-013 Стандарт,45000
Лада,2112,2000,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,150 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,35000
Лада,1111 Ока,2002,"бензин, 0.7 л","33 л.с., налог",механика,передний,белый,70 000,левый,1 поколение,0.6 MT 11113,40000
Лада,2110,2000,"бензин, 1.5 л","78 л.с., налог",механика,передний,белый,142 769,0,1 поколение,1.5i MT 21102,59000
Лада,2107,2009,"бензин, 1.6 л","72 л.с., налог",механика,задний,бордовый,27 500,0,1 поколение,0,180000
Лада,2115 Самара,2000,"бензин, 1.5 л","70 л.с., налог",механика,передний,голубой,165 325,левый,1 поколение,1.5 MT Базовая,119000
Лада,2107,2005,"бензин, 1.6 л","74 л.с., налог",механика,задний,синий,27 000,0,1 поколение,0,97000
Лада,2111,2001,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,222 000,левый,1 поколение,1.5i MT Стандарт,29000
Лада,4x4 2121 Нива,2011,"бензин, 1.7 л","80 л.с., налог",механика,4WD,белый,183 000,левый,1 поколение,1.7 MT Стандарт,292000
Лада,Приора,2009,"бензин, 1.6 л","98 л.с., налог",механика,передний,0,174 000,левый,1 поколение,1.6 MT Люкс 21713-01-018,235000
Лада,4x4 2121 Нива,1999,"бензин, 1.7 л","79 л.с., налог",механика,4WD,бордовый,40 000,левый,1 поколение,0,185000
Лада,2107,2006,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,119 000,0,1 поколение,1.6 MT 21074-40-013,119000
Лада,2112,2003,"бензин, 1.5 л","92 л.с., налог",механика,передний,серебристый,262 819,левый,0,0,69000
Лада,2110,2005,"бензин, 1.6 л","80 л.с., налог",механика,передний,белый,185 000,0,1 поколение,1.6i MT 21101,86000
Лада,Приора,2012,"бензин, 1.6 л","98 л.с., налог",механика,передний,белый,172 856,левый,1 поколение,0,300000
Лада,2103,1974,"бензин, 1.5 л","77 л.с., налог",механика,задний,белый,110 000,левый,1 поколение,1.5 MT 2103,59000
Лада,Калина,2010,"бензин, 1.6 л","96 л.с., налог",механика,передний,серый,156 000,0,1 поколение,1.6 MT Люкс 11176-32-036,280000
Лада,2114 Самара,2004,"бензин, 1.5 л","77 л.с., налог",механика,передний,серебристый,178 000,левый,1 поколение,1.5 MT Базовая,100000
Лада,Веста Кросс,2018,"бензин, 1.8 л","122 л.с., налог",робот,передний,белый,59 000,левый,1 поколение,1.8 AMT Luxe + пакет Prestige,900000
Лада,2107,2011,"бензин, 1.6 л","72 л.с., налог",механика,задний,бордовый,42 000,0,1 поколение,0,230000
Лада,2105,2005,"бензин, 1.5 л","71 л.с., налог",механика,задний,красный,99 999,0,1 поколение,0,120000
Лада,Гранта,2018,"бензин, 1.6 л","87 л.с., налог",механика,передний,белый,51 000,левый,"1 поколение, рестайлинг",1.6 MT Classic,510000
Лада,Калина,2012,"бензин, 1.6 л","81 л.с., налог",механика,передний,серебристый,120 000,0,1 поколение,1.6 MT Стандарт 11173-41-040,250000
Лада,2115 Самара,2005,"бензин, 1.5 л","76 л.с., налог",механика,передний,желтый,200 000,левый,1 поколение,1.5i MT Базовая,90000
Лада,2114 Самара,2010,"бензин, 1.6 л","80 л.с., налог",механика,передний,белый,97 000,левый,1 поколение,1.6 MT 21144-22-010,180000
Лада,2111,2004,"бензин, 1.5 л","78 л.с., налог",механика,передний,синий,131 800,левый,1 поколение,1.5i MT Норма,63000
Лада,2110,2000,"бензин, 1.5 л","78 л.с., налог",механика,передний,фиолетовый,500 000,0,1 поколение,1.5i MT 21102,77000
Лада,4x4 2121 Нива,1988,"бензин, 1.6 л","73 л.с., налог",механика,4WD,зеленый,85 000,левый,1 поколение,1.6 MT Base,150000
Лада,2110,2001,"бензин, 1.5 л","78 л.с., налог",механика,передний,серебристый,50 000,0,1 поколение,1.5i MT 21102,45000
Лада,2112,2002,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,86 898,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,55000
Лада,2105,2001,"бензин, 1.5 л","71 л.с., налог",механика,задний,черный,123 000,0,1 поколение,1.5 MT5 21053-20,130000
Лада,2105,1997,"бензин, 1.5 л","71 л.с., налог",механика,задний,бордовый,120 000,0,1 поколение,1.5 MT5 21053,42000
Лада,21099,2000,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,230 000,левый,1 поколение,1.5 MT 21099-00 Стандарт,50000
Лада,2112,2005,"бензин, 1.6 л","89 л.с., налог",механика,передний,серый,1,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,200000
Лада,2107,2009,"бензин, 1.6 л","72 л.с., налог",механика,задний,белый,150 000,0,1 поколение,0,75000
Лада,2106,2002,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,88 000,левый,1 поколение,0,57999
Лада,2106,1997,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,60 000,левый,1 поколение,0,93000
Лада,2114 Самара,2009,"бензин, 1.6 л","89 л.с., налог",механика,передний,0,200 000,левый,1 поколение,1.6 MT 211440-24,90000
Лада,21099,2002,"бензин, 1.5 л","78 л.с., налог",механика,передний,серебристый,7 777,левый,1 поколение,1.5i MT 21099-22 Люкс,35000
Лада,2109,2004,"бензин, 1.5 л","78 л.с., налог",механика,передний,серебристый,170 000,левый,"1 поколение, рестайлинг",1.5i MT,10000
Лада,2112,2004,"бензин, 1.5 л","91 л.с., налог",механика,передний,серый,220 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,80000
Лада,2101,1982,"бензин, 1.2 л","59 л.с., налог",механика,задний,бежевый,60 000,левый,1 поколение,1.2 MT 21013,40000
Лада,4x4 2121 Нива,1978,"бензин, 1.6 л","73 л.с., налог",механика,4WD,зеленый,54 000,левый,1 поколение,1.6 MT,120000
Лада,2112,2003,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,232 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,87000
Лада,2105,1993,"бензин, 1.5 л","71 л.с., налог",механика,задний,белый,666 666,0,1 поколение,1.5 MT5 21053,45000
Лада,Калина,2011,"бензин, 1.6 л","98 л.с., налог",механика,передний,серый,226 000,0,1 поколение,1.6 MT Люкс 11176-48-068,240000
Лада,2115 Самара,2005,"бензин, 1.5 л","76 л.с., налог",механика,передний,серебристый,140 000,левый,1 поколение,1.5i MT Базовая,65000
Лада,2115 Самара,2002,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,311 718,левый,1 поколение,1.5 MT Базовая,90000
Лада,Гранта,2013,"бензин, 1.6 л","98 л.с., налог",АКПП,передний,синий,134 000,левый,1 поколение,1.6 AT Люкс,420000
Лада,2107,2006,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,19 017,0,1 поколение,0,84000
Лада,2112,2006,"бензин, 1.6 л","89 л.с., налог",механика,передний,зеленый,147 539,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,79999
Лада,21099,1999,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,189 446,левый,1 поколение,1.5 MT 21099-00 Стандарт,66000
Лада,2106,1997,"бензин, 1.6 л","75 л.с., налог",механика,задний,0,73 250,левый,1 поколение,1.6 MT4 2106,95000
Лада,2106,2004,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,75 000,левый,1 поколение,1.6 MT5 2106,95000
Лада,2105,1999,"бензин, 1.6 л","80 л.с., налог",механика,задний,фиолетовый,65 293,0,1 поколение,1.6 MT 21054 Спецверсия для милиции,60000
Лада,2114 Самара,2013,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,105 000,левый,1 поколение,1.6 MT 21144-40-021,280000
Лада,4x4 2121 Нива,1997,"бензин, 1.7 л","80 л.с., налог",механика,4WD,белый,140 000,левый,1 поколение,1.7 MT,120000
Лада,2105,1998,"бензин, 1.5 л","71 л.с., налог",механика,задний,синий,74 000,0,1 поколение,0,55000
Лада,2106,2001,"бензин, 1.6 л","75 л.с., налог",механика,задний,синий,175 000,левый,1 поколение,1.6 MT4 2106,75000
Лада,Гранта,2013,"бензин, 1.6 л","98 л.с., налог",АКПП,передний,серый,125 420,левый,1 поколение,1.6 AT Люкс,360000
Лада,21099,2000,"бензин, 1.5 л","70 л.с., налог",механика,передний,голубой,185 621,левый,1 поколение,1.5 MT 21099-00 Стандарт,60000
Лада,2104,2004,"бензин, 1.5 л","71 л.с., налог",механика,задний,синий,40 000,левый,1 поколение,1.5 MT4 21043,75000
Лада,2112,2002,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,135 800,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,150000
Лада,2106,1992,"бензин, 1.5 л","72 л.с., налог",механика,задний,белый,100 000,левый,1 поколение,0,59000
Лада,2114 Самара,2005,"бензин, 1.5 л","77 л.с., налог",механика,передний,черный,150 000,левый,1 поколение,1.5 MT Базовая,140000
Лада,Гранта,2020,"бензин, 1.6 л","87 л.с., налог",механика,передний,белый,21 000,левый,"1 поколение, рестайлинг",1.6 MT Standart,260000
Лада,2110,2001,"бензин, 1.5 л","71 л.с., налог",механика,передний,голубой,58 678,0,1 поколение,1.5 MT 2110,75000
Лада,2109,2000,"бензин, 1.5 л","68 л.с., налог",механика,передний,0,280 000,левый,"1 поколение, рестайлинг",0,75000
Лада,2108,1997,"бензин, 1.5 л","70 л.с., налог",механика,передний,0,220 000,левый,"1 поколение, рестайлинг",0,45000
Лада,2106,1996,"бензин, 1.5 л","72 л.с., налог",механика,задний,0,100 000,левый,1 поколение,0,57000
Лада,2112,2003,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,80,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,125000
Лада,2112,2004,0,0,0,0,серебристый,220 000,левый,1 поколение,0,70000
